,level_0,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,study_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version,rating
4397,4915,4921,78,42,"""",11044.29999999702,survey-likert,32,283984,0.0-2.0-0.29,60fdccc4621531861edc96cf,61e05c6eb0cfe8c09374f8c6,61e07eed942c13f63a5ea450,60fdccc4621531861edc96cf,61e05c6eb0cfe8c09374f8c6,61e07eed942c13f63a5ea450,"{""humanness"":0}",[0],"If the the gates in a zoo are closed, then the zoo animals do not escape. But suppose the gates in a zoo are closed, and then the animals do escape. However, the reason this happened was not that the animals climed over the gates, the animals escaped through a hole, the zoo gates were not strong enough, the zookeeper forgot to lock the gates, some of the animals flew out because the roof was left open, or a worked opened the gate on purpose.",rate_humanness,gpt-3,This could have happened because the animals were smart enough to know how to open the gates. The animals were smart enough to know how to open the gates because the animals were smart enough to know how to open the gates. The animals were smart enough to know how to open the gates because the animals were smart enough to know how to open the gates. The animals were smart enough to know how to open the gates because the animals were smart enough to know how to open the gates. The animals were smart enough to know how to open the gates because the animals were smart enough to know how to open the gates. The animals were smart enough to know how to open the gates because the animals were smart enough to know how to open the gates. The animals were smart enough to know how to open the gates because the animals were smart enough to know how to open the gates. The animals were smart enough to know how to open the gates because the animals were smart enough to know how to open the gates. The animals were smart enough to know how to open the gates because the animals were smart enough to know how to open the gates. The animals were smart enough to know how to open the gates because the animals were smart enough to know how to open the gates. The animals were smart enough to know how to open the gates because the animals were smart enough to know how to open the gates. The animals were smart enough to know how to open the gates because the animals were smart enough to know how to open the gates. The.,41,all-constraints,2022-01-13 19:35:13,98.233.8.138,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Macintosh,Chrome,96.0.4664.110,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
4454,4982,4988,81,44,"""",33128.60000002384,survey-likert,7,252150,0.0-2.0-0.2,5fa2050042e91e3c2bae0ec2,61e05c6eb0cfe8c09374f8c6,61e07eef52d584ed4c177fe7,5fa2050042e91e3c2bae0ec2,61e05c6eb0cfe8c09374f8c6,61e07eef52d584ed4c177fe7,"{""humanness"":0}",[0],"If a cymbal is hit with a drum stick, then it clangs. But suppose a cymbal is hit with a drum stick, and then it does not clang. However, the reason this happened was not that the drumstick was made of soft material, the cymbal was padded, the cymbal was stuck, or that the cymbal was not hit hard enough.",rate_humanness,gpt-3,"This could have happened because the cymbal was hit with a drumstick that was made of a material that was so soft it did not clang when hit, the cymbal was hit with a drumstick that was made of a material that was so soft it did not clang when hit, the cymbal was hit with a drumstick that was made of a material that was so soft it did not clang when hit, the cymbal was hit with a drumstick that was made of a material that was so soft it did not clang when hit, the cymbal was hit with a drumstick that was made of a material that was so soft it did not clang when hit, the cymbal was hit with a drumstick that was made of a material that was so soft it did not clang when hit, the cymbal was hit with a drumstick that was made of a material that was so soft it did not clang when hit, the cymbal was hit with a drumstick that was made of a material that was so soft it did not clang when hit, the cymbal was hit with a drumstick that was made of a material that was so soft it did not clang when hit, the cymbal was hit with a drumstick that was made of a material that was so soft it did not clang when hit, the cymbal was hit with a drumstick that was made of a material that was so soft.",43,all-constraints,2022-01-13 19:35:16,173.53.69.134,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",WebKit,Chrome,97.0.4692.71,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
4464,4992,4998,81,44,"""",8770.800000011921,survey-likert,17,477189,0.0-2.0-0.12,5fa2050042e91e3c2bae0ec2,61e05c6eb0cfe8c09374f8c6,61e07eef52d584ed4c177fe7,5fa2050042e91e3c2bae0ec2,61e05c6eb0cfe8c09374f8c6,61e07eef52d584ed4c177fe7,"{""humanness"":0}",[0],"If an apple falls from a tree, then it hits the ground. But suppose an apple falls from a tree, and then it does not hit the ground. However, the reason this happened was not that someone caught the apple, the apple fell onto a branch, the apple was sealed in a bag which got stuck in the tree, the apple landed in a basket, the apple landed in a hammock, or the apple landed on Isaac Newton's head.",rate_humanness,gpt-3,"This could have happened because the apple was picked up by a helicopter. Or it could be that the apple was picked up by a helicopter, but the helicopter was piloted by Newton.",43,all-constraints,2022-01-13 19:35:16,173.53.69.134,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",WebKit,Chrome,97.0.4692.71,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
4478,5006,5012,81,44,"""",15133.300000011921,survey-likert,31,629702,0.0-2.0-0.26,5fa2050042e91e3c2bae0ec2,61e05c6eb0cfe8c09374f8c6,61e07eef52d584ed4c177fe7,5fa2050042e91e3c2bae0ec2,61e05c6eb0cfe8c09374f8c6,61e07eef52d584ed4c177fe7,"{""humanness"":0}",[0],"If a cat's tail is pulled, then the cat yowls. But suppose a cat's tail is pulled, and then the cat does not yowl. However, the reason this happened was not that the cat was dead, the cat has extreme patience, the cat was used to tail-pulling behavior already, or that the tail was not pulled hard enough.",rate_humanness,gpt-3,This could have happened because the cat is a robot with a switch that makes it yowl when its tail is pulled.,43,all-constraints,2022-01-13 19:35:16,173.53.69.134,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",WebKit,Chrome,97.0.4692.71,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
4487,5015,5021,81,44,"""",11337.59999999404,survey-likert,40,716148,0.0-2.0-0.35,5fa2050042e91e3c2bae0ec2,61e05c6eb0cfe8c09374f8c6,61e07eef52d584ed4c177fe7,5fa2050042e91e3c2bae0ec2,61e05c6eb0cfe8c09374f8c6,61e07eef52d584ed4c177fe7,"{""humanness"":0}",[0],"If a blue slushie is spilled on a carpet, then the carpet is stained blue. But suppose a blue slushie is spilled on a carpet, and then the carpet is not stained blue. However, the reason this happened was not that the carpet was made of stain-resistant material, the carpet was the same color as the slushie, or that the carpet was treated with stain-resistant solution.",rate_humanness,gpt-3,This could have happened because the carpet was white and the slushie was blue.,43,all-constraints,2022-01-13 19:35:16,173.53.69.134,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",WebKit,Chrome,97.0.4692.71,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
4502,5034,5040,82,39,"""",7618.900000095367,survey-likert,11,147187,0.0-2.0-0.8,604c116bbb5f48fd0489e799,61e05c6eb0cfe8c09374f8c6,61e07ee4ee74efc2e3d7e13e,604c116bbb5f48fd0489e799,61e05c6eb0cfe8c09374f8c6,61e07ee4ee74efc2e3d7e13e,"{""humanness"":0}",[0],"If someone turns on a bathtub tap, then a bathtub fills with water. But suppose someone turns on a bathtub tap, and then the bathtub does not fill with water. However, the reason this happened was not that the person did not pay their water bill so the supply was turned off.",rate_humanness,gpt-3,"This could have happened because the person was in a different country in which they did not have to pay their water bills, or because the person was in a different country in which they did not have to pay their water bills, or because the person was in a different country in which they did not have to pay their water bills, or because the person was in a different country in which they did not have to pay their water bills, or because the person was in a different country in which they did not have to pay their water bills, or because the person was in a different country in which they did not have to pay their water bills, or because the person was in a different country in which they did not have to pay their water bills, or because the person was in a different country in which they did not have to pay their water bills, or because the person was in a different country in which they did not have to pay their water bills, or because the person was in a different country in which they did not have to pay their water bills, or because the person was in a different country in which they did not have to pay their water bills, or because the person was in a different country in which they did not have to pay their water bills, or because the person was in a different country in which they did not have to pay their water bills, or because the person was in a different country in which they did not have to pay their water bills, or because the person was in a different.",38,single-constraint,2022-01-13 19:35:17,69.146.52.132,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",Macintosh,Chrome,97.0.4692.71,OS X,10_15_7,ee06c26e3904ece436b305bb5259738c,0
4619,5159,5165,83,26,"""",14120.89999999106,survey-likert,44,787661,0.0-2.0-0.41,5dfa56fddc265f7ac3bee209,61e05c6eb0cfe8c09374f8c6,61e07ee21750e0caf87083dd,5dfa56fddc265f7ac3bee209,61e05c6eb0cfe8c09374f8c6,61e07ee21750e0caf87083dd,"{""humanness"":0}",[0],"If rocks are thrown at a window, then the window breaks. But suppose rocks are thrown at a window, and then the window does not break. However, the reason this happened was not that the window was made of shatter-proof glass.",rate_humanness,gpt-3,This could have happened because the window was made of a special shatter proof material that could resist the impact of the rocks.,25,single-constraint,2022-01-13 19:35:17,173.172.85.199,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36 Edg/97.0.1072.55",WebKit,Edge,97.0.1072.55,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
4684,5232,5238,86,5,"""",13194.90000000596,survey-likert,25,1644621,0.0-2.0-0.22,61006a10245f89c3731745bd,61e05c6eb0cfe8c09374f8c6,61e07ef5c054543f34443000,61006a10245f89c3731745bd,61e05c6eb0cfe8c09374f8c6,61e07ef5c054543f34443000,"{""humanness"":0}",[0],"If a blue slushie is spilled on a carpet, then the carpet is stained blue. But suppose a blue slushie is spilled on a carpet, and then the carpet is not stained blue.",rate_humanness,gpt-3,This could have happened because the carpet was cleaned before the slushie was spilled on it.,4,unconstrained,2022-01-13 19:35:22,173.49.243.240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",WebKit,Chrome,97.0.4692.71,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
4687,5235,5241,86,5,"""",11493.90000000596,survey-likert,28,1670447,0.0-2.0-0.25,61006a10245f89c3731745bd,61e05c6eb0cfe8c09374f8c6,61e07ef5c054543f34443000,61006a10245f89c3731745bd,61e05c6eb0cfe8c09374f8c6,61e07ef5c054543f34443000,"{""humanness"":0}",[0],"If the weather gets hotter around a snowman in a backyard, then the snowman melts. But suppose the weather gets hotter around a snowman in a backyard, and then the snowman does not melt.",rate_humanness,gpt-3,"This could have happened because the snowman is made of snow, and snow does not melt.",4,unconstrained,2022-01-13 19:35:22,173.49.243.240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",WebKit,Chrome,97.0.4692.71,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
4688,5236,5242,86,5,"""",10865.59999999404,survey-likert,29,1681322,0.0-2.0-0.26,61006a10245f89c3731745bd,61e05c6eb0cfe8c09374f8c6,61e07ef5c054543f34443000,61006a10245f89c3731745bd,61e05c6eb0cfe8c09374f8c6,61e07ef5c054543f34443000,"{""humanness"":0}",[0],"If a confetti cannon is fired, then it produces a loud noise. But suppose a confetti cannon is fired, and then it does not produce a loud noise.",rate_humanness,gpt-3,This could have happened because the confetti cannon was loaded with confetti that is not very loud.,4,unconstrained,2022-01-13 19:35:22,173.49.243.240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",WebKit,Chrome,97.0.4692.71,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
4823,5391,5397,89,60,"""",13764,survey-likert,40,713626,0.0-2.0-0.35,60da715c104618a2829b2f7f,61e05c6eb0cfe8c09374f8c6,61e07eeb78a3e64366a2ea7a,60da715c104618a2829b2f7f,61e05c6eb0cfe8c09374f8c6,61e07eeb78a3e64366a2ea7a,"{""humanness"":0}",[0],"If someone falls on the sidewalk, then they scrape your knee. But suppose someone falls on the sidewalk, and then they do not scrape their knee. However, the reason this happened was not that they are wearing knee pads, their pants protected them, the ground was icy so they slipped and landed backwards instead, they landed on their hands instead of their knees, or they did not hit the ground hard enough for a scrape.",rate_humanness,gpt-3,"This could have happened because they were not actually on the sidewalk, they were on a trampoline, they were in a wheelchair, they were falling from a plane and their parachute did not open, they were falling from a plane and their parachute did open, they were falling from a plane and they landed on a building, they were falling from a plane but hit an airplane, they were falling from a plane and they hit a blimp, they were falling from a plane and they hit a hot air balloon, they were falling from a plane and they hit a hot air balloon but the hot air balloon was made of a material that was strong enough to withstand the impact, they were falling from a plane and they hit a hot air balloon but the hot air balloon was made of a material that was strong enough to withstand the impact but it was not filled with hot air, they were falling from a plane but they were in a plane, they were falling from a plane but they were in a plane but the plane was falling from a plane, they were falling from a plane but they were in a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was.",59,all-constraints,2022-01-13 19:35:25,99.92.57.254,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,,Firefox,96.0,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
4853,5429,5435,90,35,"""",14182,survey-likert,30,780078,0.0-2.0-0.23,5acb7b0ae1099600016acdd6,61e05c6eb0cfe8c09374f8c6,61e07ef3b58d63c26decb733,5acb7b0ae1099600016acdd6,61e05c6eb0cfe8c09374f8c6,61e07ef3b58d63c26decb733,"{""humanness"":0}",[0],"If water is put in the freezer, then it turns into ice. But suppose water is put in the freezer, and then it does not turn into ice. However, the reason this happened was not that the freezer was off.",rate_humanness,gpt-3,"This could have happened because the freezer was on, but the water was put in after the freezer was already cold, so the water never froze.",34,single-constraint,2022-01-13 19:35:34,68.129.202.28,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",WebKit,Chrome,97.0.4692.71,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
4859,5435,5441,90,35,"""",17830.099999964237,survey-likert,36,862285,0.0-2.0-0.29,5acb7b0ae1099600016acdd6,61e05c6eb0cfe8c09374f8c6,61e07ef3b58d63c26decb733,5acb7b0ae1099600016acdd6,61e05c6eb0cfe8c09374f8c6,61e07ef3b58d63c26decb733,"{""humanness"":0}",[0],"If a door is locked with a bolt, then it cannot be opened. But suppose a door is locked with a bolt, and then it is opened. However, the reason this happened was not that the lock was broken.",rate_humanness,gpt-3,This could have happened because the door may have been left open.,34,single-constraint,2022-01-13 19:35:34,68.129.202.28,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",WebKit,Chrome,97.0.4692.71,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
4861,5437,5443,90,35,"""",11078.100000023842,survey-likert,38,885429,0.0-2.0-0.31,5acb7b0ae1099600016acdd6,61e05c6eb0cfe8c09374f8c6,61e07ef3b58d63c26decb733,5acb7b0ae1099600016acdd6,61e05c6eb0cfe8c09374f8c6,61e07ef3b58d63c26decb733,"{""humanness"":0}",[0],"If a light is unplugged, then the light cannot turn on. But suppose a light is unplugged, and then the light can turn on. However, the reason this happened was not that the light also has an internal battery source.",rate_humanness,gpt-3,This could have happened because the light was plugged into a socket that was on a switch. When the light was unplugged it was not turned off.,34,single-constraint,2022-01-13 19:35:34,68.129.202.28,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",WebKit,Chrome,97.0.4692.71,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
