,index,Unnamed: 0,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,phase,prompt,task,constraint
869,1028,15,15,1,"""",4465.799999952316,survey-multi-choice,15,1280996,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
870,1029,16,15,1,"[{""page_index"":0,""viewing_time"":1108.5}]",1108.8999999761581,instructions,16,1282108,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"""","""","""","""","""",""""
871,1030,17,15,1,"""",26040.100000023842,survey-likert,17,1308150,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""freq"":4}",[0],"""",Bake a cake.,rate plans,"without using an oven, a bowl, butter, sugar, flour, a spatula, a pan, sprinkles, candles, icing, cake mix, a bowl, measuring cups, a spoon, a scale, baking paper, or a recipe"
872,1031,18,15,1,"""",7308.5,survey-likert,18,1315466,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""freq"":3}",[0],"""",Escape from inside a locked custodial closet.,rate plans,"without using a phone, a key, a sharp object, a screwdriver, a mop handle, scrap wood, or a note"
873,1032,19,15,1,"""",4289.200000047684,survey-likert,19,1319760,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""freq"":3}",[0],"""",Escape quicksand.,rate plans,without using a branch or vines
874,1033,20,15,1,"""",8195.199999928474,survey-likert,20,1327962,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""freq"":5}",[0],"""",Jump over a six foot tall man.,rate plans,without using a trampoline or a deep hole
875,1034,21,15,1,"""",8043.199999928474,survey-likert,21,1336010,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""freq"":2}",[0],"""",Protect the deer in your nearby woods during hunting season.,rate plans,"without using signs, deer corn, deer calls, salt lick bricks, a disguise, park rangers, or animal control"
876,1035,22,15,1,"""",12179.299999952316,survey-likert,22,1348196,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""freq"":5}",[0],"""",Build a float to dazzle the crowd at the Macy's Day Parade.,rate plans,"without using a trailer, plastic, balloon inflators, a celebrity, a mascot, or a team of other people"
877,1036,23,15,1,"""",9793.5,survey-likert,23,1357994,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""freq"":4}",[0],"""",Paint a fence.,rate plans,"without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies"
878,1037,24,15,1,"""",28548.899999976158,survey-text,24,1386556,56,6108ba2774a08a10c085bb41,613bbfd1a8f1a390ac009b73,5e9f70a9eec34b1108c84413,613bbfd1a8f1a390ac009b73,"{""Q0"":""10"",""Q1"":""6"",""Q2"":""9"",""Q3"":""3"",""Q4"":""}","""","""","""","""",""""
879,1038,0,14,1,"[{""page_index"":0,""viewing_time"":6965.39999999851},{""page_index"":1,""viewing_time"":8307.900000002235},{""page_index"":2,""viewing_time"":9032},{""page_index"":3,""viewing_time"":8276.099999997765}]",32582.199999999255,instructions,0,32587,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"""","""","""","""","""",""""
880,1039,1,14,1,"""",55229.5,survey-text,1,87826,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""Q0"":""I commit to do my best to try to write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid.""}","""","""","""","""",""""
881,1040,2,14,1,"[{""page_index"":0,""viewing_time"":2334.599999997765}]",2334.800000000745,instructions,2,90162,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"""","""","""","""","""",""""
882,1041,3,14,1,"""",11866.199999999255,survey-multi-choice,3,102031,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
883,1042,4,14,1,"[{""page_index"":0,""viewing_time"":1438.1000000014901}]",1438.300000000745,instructions,4,103470,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"""","""","""","""","""",""""
884,1043,5,14,1,"""",55481.199999999255,survey-text,5,158955,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""Plan"":""Ask the man to lay down on the ground. Once the man is doing so, jump over him.""}","""",test,Jump over a six foot tall man.,generate plans,without using a trampoline or a deep hole
885,1044,6,14,1,"""",163313.30000000075,survey-text,6,322270,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""Plan"":""Fill a large vessel with blood, sufficient to submerge each piece of the fence inside it one by one. Take the fence apart and dip each piece in the blood to completely coat it. Prop the fence pieces up to dry such that the blood isn't smeared. Reassemble the fence.""}","""",test,Paint a fence.,generate plans,"without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies"
886,1045,7,14,1,"""",105367.89999999851,survey-text,7,427642,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""Plan"":""Place a sufficiently large bounty on the head of anyone who kills a deer such that it attracts a large volume of bounty hunters.""}","""",test,Protect the deer in your nearby woods during hunting season.,generate plans,"without using signs, deer corn, deer calls, salt lick bricks, a disguise, park rangers, or animal control"
887,1046,8,14,1,"""",120945.80000000075,survey-text,8,548590,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""Plan"":""Borrow an elephant from the zoo and learn to ride it. Decorate the elephant with Thanksgiving decorations made of paper, cloth, and metal. Ride the elephant in the parade, people will be quite shocked to see it.""}","""",test,Build a float to dazzle the crowd at the Macy's Day Parade.,generate plans,"without using a trailer, plastic, balloon inflators, a celebrity, a mascot, or a team of other people"
888,1047,9,14,1,"""",152856.6000000015,survey-text,9,701450,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""Plan"":""Throw a bunch of meat into a food processor and blend it till smooth. Wrap the meat wad in banana leaves. Dig a hole and layer the bottom with hot coals. Place the meat bundle on top. Then cover the bundle with more hot coals and top it all off with dirt. Wait a couple hours, then dig it all up to reveal your baked meat cake.""}","""",test,Bake a cake.,generate plans,"without using an oven, a bowl, butter, sugar, flour, a spatula, a pan, sprinkles, candles, icing, cake mix, a bowl, measuring cups, a spoon, a scale, baking paper, or a recipe"
889,1048,10,14,1,"""",53313.699999999255,survey-text,10,754766,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""Plan"":""Lay down flat on your stomach as soon as you start sinking so that you'll stop sinking. Ask for help from a passerby to pull you out using a rope.""}","""",test,Escape quicksand.,generate plans,without using a branch or vines
890,1049,11,14,1,"""",30940.39999999851,survey-text,11,785710,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""Plan"":""Yell to gain someone's attention then ask them to let you out.""}","""",test,Escape from inside a locked custodial closet.,generate plans,"without using a phone, a key, a sharp object, a screwdriver, a mop handle, scrap wood, or a note"
891,1050,12,14,1,"[{""page_index"":0,""viewing_time"":2042.699999999255},{""page_index"":1,""viewing_time"":8527.900000002235}]",10571.10000000149,instructions,12,796281,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"""","""","""","""","""",""""
892,1051,13,14,1,"""",12061.60000000149,survey-multi-choice,13,808346,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
893,1052,14,14,1,"[{""page_index"":0,""viewing_time"":1782.6000000014901}]",1783.1000000014901,instructions,14,810130,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"""","""","""","""","""",""""
894,1053,15,14,1,"""",17941.70000000298,survey-likert,15,828074,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""freq"":4}",[0],"""",Jump over a six foot tall man.,rate plans,without using a trampoline or a deep hole
895,1054,16,14,1,"""",8437.5,survey-likert,16,836514,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""freq"":5}",[0],"""",Paint a fence.,rate plans,"without using a paint brush, paint, a pressure washer, primer, a pail, music, lemonade, or cleaning supplies"
896,1055,17,14,1,"""",7629.400000002235,survey-likert,17,844146,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""freq"":5}",[0],"""",Protect the deer in your nearby woods during hunting season.,rate plans,"without using signs, deer corn, deer calls, salt lick bricks, a disguise, park rangers, or animal control"
897,1056,18,14,1,"""",7326.599999997765,survey-likert,18,851474,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""freq"":5}",[0],"""",Build a float to dazzle the crowd at the Macy's Day Parade.,rate plans,"without using a trailer, plastic, balloon inflators, a celebrity, a mascot, or a team of other people"
898,1057,19,14,1,"""",5821.199999999255,survey-likert,19,857298,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""freq"":5}",[0],"""",Bake a cake.,rate plans,"without using an oven, a bowl, butter, sugar, flour, a spatula, a pan, sprinkles, candles, icing, cake mix, a bowl, measuring cups, a spoon, a scale, baking paper, or a recipe"
899,1058,20,14,1,"""",10222.79999999702,survey-likert,20,867522,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""freq"":3}",[0],"""",Escape quicksand.,rate plans,without using a branch or vines
900,1059,21,14,1,"""",7785.199999999255,survey-likert,21,875310,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""freq"":3}",[0],"""",Escape from inside a locked custodial closet.,rate plans,"without using a phone, a key, a sharp object, a screwdriver, a mop handle, scrap wood, or a note"
901,1060,22,14,1,"""",26613.5,survey-text,22,901926,57,6108ba2774a08a10c085bb41,613bbd837b4f132ca89b476b,5eb45f076290bc2ab8ad3c76,613bbd837b4f132ca89b476b,"{""Q0"":""10"",""Q1"":""5"",""Q2"":""6"",""Q3"":""2"",""Q4"":""}","""","""","""","""",""""
902,1061,0,24,4,"[{""page_index"":0,""viewing_time"":7130.399999976158},{""page_index"":1,""viewing_time"":13789.300000011921},{""page_index"":2,""viewing_time"":5429.100000023842},{""page_index"":3,""viewing_time"":9594},{""page_index"":2,""viewing_time"":23114},{""page_index"":3,""viewing_time"":7231.199999988079}]",66290.39999997616,instructions,0,66300,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"""","""","""","""","""",""""
903,1062,1,24,4,"""",42539.69999998808,survey-text,1,108942,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"{""Q0"":""I commit to do my best to try to write high-quality plans. I recognize that if I do not try my best to generate a plan for each goal, I may not be paid.""}","""","""","""","""",""""
904,1063,2,24,4,"[{""page_index"":0,""viewing_time"":4272.900000035763}]",4273.600000023842,instructions,2,113218,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"""","""","""","""","""",""""
905,1064,3,24,4,"""",20246.100000023842,survey-multi-choice,3,133473,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text."",""Q2"":""Not making a good attempt to write a high-quality answer for each task.""}","[0,1,2]","""","""","""",""""
906,1065,4,24,4,"[{""page_index"":0,""viewing_time"":2228}]",2228.800000011921,instructions,4,135706,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"""","""","""","""","""",""""
907,1066,5,24,4,"""",105813.5,survey-text,5,241528,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"{""Plan"":""I don't believe that there is any way to keep plants alive long-term without water and sunlight. I have low maintenance plants but even they require occasional water. ""}","""",test,Keep the plants in your garden alive.,generate plans,"without using water, sun, a notebook, herbicides, or an umbrella"
908,1067,6,24,4,"""",47370.40000003576,survey-text,6,288909,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"{""Plan"":""I'm not aware of any way to keep a skydiver alive without a parachute. I don't think that's possible.""}","""",test,Create a safe landing for a falling skydiver.,generate plans,"without using a net, drones, a safety flag, or a parachute"
909,1068,7,24,4,"""",58081.90000003576,survey-text,7,347002,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"{""Plan"":""In movies I have seen people put out fires by covering it with a towel or a sheet and stomping on it. I've also seen people put out fires with dirt, so I would probably try that. ""}","""",test,Put out a fire that started near the wires from your TV.,generate plans,"without using a fire extinguisher, water, or a phone"
910,1069,8,24,4,"""",67111,survey-text,8,414119,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"{""Plan"":""I would use a pump and seal the hole until I could get it replaced.""}","""",test,Fix a flat tire.,generate plans,"without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge"
911,1070,9,24,4,"""",51391.39999997616,survey-text,9,465522,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"{""Plan"":""I would go out in a boat and observe them, tag them, and then count them that way.""}","""",test,Find out how many sharks live in a cove off a nearby coast.,generate plans,"without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board"
912,1071,10,24,4,"""",77663.19999998808,survey-text,10,543196,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"{""Plan"":""I would use those Sham-Wow cloths that you see in infomercials to clean the dishes. ""}","""",test,Clean the dirty dishes.,generate plans,"without using soap, water, a tub, sanitizer, a sponge, detergent, a counter, or a dishwasher"
913,1072,11,24,4,"""",76635.30000001192,survey-text,11,619843,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"{""Plan"":""I would make my fort underwater and then use pvc pipe that emerges above the water so that I can get oxygen when I need it. ""}","""",test,Make a fort underwater.,generate plans,"without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer"
914,1073,12,24,4,"[{""page_index"":0,""viewing_time"":3309.399999976158},{""page_index"":1,""viewing_time"":7808.300000011921}]",11118.699999988079,instructions,12,630963,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"""","""","""","""","""",""""
915,1074,13,24,4,"""",13075.300000011921,survey-multi-choice,13,644046,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By moving sliders.""}","[0,1]","""","""","""",""""
916,1075,14,24,4,"[{""page_index"":0,""viewing_time"":2236.599999964237},{""page_index"":1,""viewing_time"":7085.100000023842}]",9323.299999952316,instructions,14,653372,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"""","""","""","""","""",""""
917,1076,15,24,4,"""",4130.100000023842,survey-multi-choice,15,657510,89,6108ba2774a08a10c085bb41,613bc7096eefa02a274e9f23,61213f0d3b4fb00946c94410,613bc7096eefa02a274e9f23,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
